Info 0    [16:09:46.090] Starting TS Server
Info 311  [16:11:24.199] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 312  [16:11:24.206] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 44 structureChanged: false Elapsed: 6.233536958694458ms
Info 313  [16:11:24.206] Different program with same set of files:: structureIsReused:: 2
Info 314  [16:11:25.376] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 315  [16:11:25.380] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 45 structureChanged: false Elapsed: 4.112142086029053ms
Info 316  [16:11:25.380] Different program with same set of files:: structureIsReused:: 2
Info 317  [16:11:25.691] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 318  [16:11:25.698] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 46 structureChanged: false Elapsed: 6.913233995437622ms
Info 319  [16:11:25.698] Different program with same set of files:: structureIsReused:: 2
Info 320  [16:11:25.699] getCompletionData: Get current token: 0.015359997749328613
Info 321  [16:11:25.699] getCompletionData: Is inside comment: 0.06886100769042969
Info 322  [16:11:25.699] getCompletionData: Get previous token 1: 0.032821059226989746
Info 323  [16:11:25.699] getCompletionData: Get previous token 2: 0.13561809062957764
Info 324  [16:11:25.699] getCompletionsAtPosition: isCompletionListBlocker: 0.031355977058410645
Info 325  [16:11:25.709] getSymbolsFromOtherSourceFileExports: Using cached list
Info 326  [16:11:25.711] getCompletionData: Semantic work: 11.36228895187378
Info 327  [16:11:25.722] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.366145014762878
Info 328  [16:11:25.735] getCompletionData: Get current token: 0.013067960739135742
Info 329  [16:11:25.735] getCompletionData: Is inside comment: 0.05213809013366699
Info 330  [16:11:25.738] getCompletionData: Get previous token 1: 0.08303594589233398
Info 331  [16:11:25.738] getCompletionData: Get previous token 2: 0.062474966049194336
Info 332  [16:11:25.738] getCompletionsAtPosition: isCompletionListBlocker: 0.02511298656463623
Info 333  [16:11:25.741] getSymbolsFromOtherSourceFileExports: Using cached list
Info 334  [16:11:25.744] getCompletionData: Semantic work: 5.9184250831604
Info 335  [16:11:25.761] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.173667073249817
Info 336  [16:11:25.770] getCompletionData: Get current token: 0.018927931785583496
Info 337  [16:11:25.770] getCompletionData: Is inside comment: 0.0542370080947876
Info 338  [16:11:25.770] getCompletionData: Get previous token 1: 0.0377269983291626
Info 339  [16:11:25.770] getCompletionData: Get previous token 2: 0.04704105854034424
Info 340  [16:11:25.770] getCompletionsAtPosition: isCompletionListBlocker: 0.02436196804046631
Info 341  [16:11:25.773] getSymbolsFromOtherSourceFileExports: Using cached list
Info 342  [16:11:25.774] getCompletionData: Semantic work: 3.5218769311904907
Info 343  [16:11:25.812] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 36.0496369600296
Info 344  [16:11:26.058] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 345  [16:11:26.062] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 47 structureChanged: false Elapsed: 4.1167930364608765ms
Info 346  [16:11:26.062] Different program with same set of files:: structureIsReused:: 2
Info 347  [16:11:26.078] getCompletionData: Get current token: 0.017964959144592285
Info 348  [16:11:26.078] getCompletionData: Is inside comment: 0.07124698162078857
Info 349  [16:11:26.078] getCompletionData: Get previous token 1: 0.03794300556182861
Info 350  [16:11:26.078] getCompletionData: Get previous token 2: 0.055494070053100586
Info 351  [16:11:26.079] getCompletionsAtPosition: isCompletionListBlocker: 0.026242971420288086
Info 352  [16:11:26.082] getSymbolsFromOtherSourceFileExports: Using cached list
Info 353  [16:11:26.085] getCompletionData: Semantic work: 6.384573936462402
Info 354  [16:11:26.102] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.68808901309967
Info 355  [16:11:26.116] getCompletionData: Get current token: 0.016679048538208008
Info 356  [16:11:26.116] getCompletionData: Is inside comment: 0.056169986724853516
Info 357  [16:11:26.116] getCompletionData: Get previous token 1: 0.038070082664489746
Info 358  [16:11:26.116] getCompletionData: Get previous token 2: 0.2833130359649658
Info 359  [16:11:26.117] getCompletionsAtPosition: isCompletionListBlocker: 0.025485992431640625
Info 360  [16:11:26.120] getSymbolsFromOtherSourceFileExports: Using cached list
Info 361  [16:11:26.129] getCompletionData: Semantic work: 12.779376983642578
Info 362  [16:11:26.140] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.658949971199036
Info 363  [16:11:26.150] getCompletionData: Get current token: 0.012952923774719238
Info 364  [16:11:26.150] getCompletionData: Is inside comment: 0.053833961486816406
Info 365  [16:11:26.151] getCompletionData: Get previous token 1: 0.034489989280700684
Info 366  [16:11:26.151] getCompletionData: Get previous token 2: 0.04362499713897705
Info 367  [16:11:26.151] getCompletionsAtPosition: isCompletionListBlocker: 0.02308499813079834
Info 368  [16:11:26.157] getSymbolsFromOtherSourceFileExports: Using cached list
Info 369  [16:11:26.157] getCompletionData: Semantic work: 6.383050084114075
Info 370  [16:11:26.179] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 19.776393055915833
Info 371  [16:11:26.195] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 372  [16:11:26.200] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 48 structureChanged: false Elapsed: 4.464874982833862ms
Info 373  [16:11:26.200] Different program with same set of files:: structureIsReused:: 2
Info 374  [16:11:29.647] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 375  [16:11:29.651] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 49 structureChanged: false Elapsed: 3.9927799701690674ms
Info 376  [16:11:29.651] Different program with same set of files:: structureIsReused:: 2
Info 377  [16:11:30.126] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 378  [16:11:30.132] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 50 structureChanged: false Elapsed: 5.7302680015563965ms
Info 379  [16:11:30.132] Different program with same set of files:: structureIsReused:: 2
Info 380  [16:11:32.771] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 381  [16:11:32.775] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 51 structureChanged: false Elapsed: 4.2598350048065186ms
Info 382  [16:11:32.776] Different program with same set of files:: structureIsReused:: 2
Info 383  [16:11:33.360] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 384  [16:11:33.363] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 52 structureChanged: false Elapsed: 3.29971706867218ms
Info 385  [16:11:33.363] Different program with same set of files:: structureIsReused:: 2
Info 386  [16:11:33.690] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 387  [16:11:33.693] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 53 structureChanged: false Elapsed: 3.5627299547195435ms
Info 388  [16:11:33.693] Different program with same set of files:: structureIsReused:: 2
Info 389  [16:11:35.525] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 390  [16:11:35.530] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 54 structureChanged: false Elapsed: 5.13626503944397ms
Info 391  [16:11:35.530] Different program with same set of files:: structureIsReused:: 2
Info 392  [16:11:35.807] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 393  [16:11:35.813] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 55 structureChanged: false Elapsed: 5.200328946113586ms
Info 394  [16:11:35.813] Different program with same set of files:: structureIsReused:: 2
Info 395  [16:11:37.761] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 396  [16:11:37.764] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 56 structureChanged: false Elapsed: 3.794026017189026ms
Info 397  [16:11:37.765] Different program with same set of files:: structureIsReused:: 2
Info 398  [16:11:37.765] getCompletionData: Get current token: 0.006327986717224121
Info 399  [16:11:37.765] getCompletionData: Is inside comment: 0.02180802822113037
Info 400  [16:11:37.765] getCompletionData: Get previous token 1: 0.0168379545211792
Info 401  [16:11:37.765] getCompletionData: Get previous token 2: 0.09077799320220947
Info 402  [16:11:37.765] getCompletionsAtPosition: isCompletionListBlocker: 0.013087034225463867
Info 403  [16:11:37.769] getSymbolsFromOtherSourceFileExports: Using cached list
Info 404  [16:11:37.770] getCompletionData: Semantic work: 4.566179037094116
Info 405  [16:11:37.773] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.2061729431152344
Info 406  [16:11:38.262] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 407  [16:11:38.267] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 57 structureChanged: false Elapsed: 4.632968068122864ms
Info 408  [16:11:38.267] Different program with same set of files:: structureIsReused:: 2
Info 409  [16:11:38.620] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 410  [16:11:38.624] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 58 structureChanged: false Elapsed: 4.010854959487915ms
Info 411  [16:11:38.624] Different program with same set of files:: structureIsReused:: 2
Info 412  [16:11:38.624] getCompletionData: Get current token: 0.006516933441162109
Info 413  [16:11:38.624] getCompletionData: Is inside comment: 0.022660017013549805
Info 414  [16:11:38.624] getCompletionData: Get previous token 1: 0.015295982360839844
Info 415  [16:11:38.625] getCompletionData: Get previous token 2: 0.08112406730651855
Info 416  [16:11:38.625] getCompletionsAtPosition: isCompletionListBlocker: 0.024110913276672363
Info 417  [16:11:38.630] getSymbolsFromOtherSourceFileExports: Using cached list
Info 418  [16:11:38.631] getCompletionData: Semantic work: 6.851044058799744
Info 419  [16:11:38.636] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.946410059928894
Info 420  [16:11:38.746] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 421  [16:11:38.749] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 59 structureChanged: false Elapsed: 3.4380730390548706ms
Info 422  [16:11:38.749] Different program with same set of files:: structureIsReused:: 2
Info 423  [16:11:38.749] getCompletionData: Get current token: 0.007423996925354004
Info 424  [16:11:38.749] getCompletionData: Is inside comment: 0.027009963989257812
Info 425  [16:11:38.750] getCompletionData: Get previous token 1: 0.01656508445739746
Info 426  [16:11:38.750] getCompletionData: Get previous token 2: 0.0924299955368042
Info 427  [16:11:38.750] getCompletionsAtPosition: isCompletionListBlocker: 0.05179703235626221
Info 428  [16:11:38.755] getSymbolsFromOtherSourceFileExports: Using cached list
Info 429  [16:11:38.756] getCompletionData: Semantic work: 6.590137958526611
Info 430  [16:11:38.760] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.9729599952697754
Info 431  [16:11:38.880] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 432  [16:11:38.885] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 60 structureChanged: false Elapsed: 4.1067750453948975ms
Info 433  [16:11:38.885] Different program with same set of files:: structureIsReused:: 2
Info 434  [16:11:38.885] getCompletionData: Get current token: 0.009225964546203613
Info 435  [16:11:38.885] getCompletionData: Is inside comment: 0.028613924980163574
Info 436  [16:11:38.885] getCompletionData: Get previous token 1: 0.018016934394836426
Info 437  [16:11:38.885] getCompletionData: Get previous token 2: 0.08950495719909668
Info 438  [16:11:38.885] getCompletionsAtPosition: isCompletionListBlocker: 0.11424803733825684
Info 439  [16:11:38.893] getSymbolsFromOtherSourceFileExports: Using cached list
Info 440  [16:11:38.894] getCompletionData: Semantic work: 8.160944938659668
Info 441  [16:11:38.897] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.0542759895324707
Info 442  [16:11:39.135] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 443  [16:11:39.142] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 61 structureChanged: false Elapsed: 5.995197057723999ms
Info 444  [16:11:39.142] Different program with same set of files:: structureIsReused:: 2
Info 445  [16:11:39.142] getCompletionData: Get current token: 0.006735086441040039
Info 446  [16:11:39.142] getCompletionData: Is inside comment: 0.02711796760559082
Info 447  [16:11:39.142] getCompletionData: Get previous token 1: 0.015612959861755371
Info 448  [16:11:39.142] getCompletionData: Get previous token 2: 0.08559799194335938
Info 449  [16:11:39.142] getCompletionsAtPosition: isCompletionListBlocker: 0.01327502727508545
Info 450  [16:11:39.146] getSymbolsFromOtherSourceFileExports: Using cached list
Info 451  [16:11:39.147] getCompletionData: Semantic work: 4.617979049682617
Info 452  [16:11:39.150] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.5439250469207764
Info 453  [16:11:39.504] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 454  [16:11:39.508] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 62 structureChanged: false Elapsed: 3.1649460792541504ms
Info 455  [16:11:39.508] Different program with same set of files:: structureIsReused:: 2
Info 456  [16:11:40.569] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 457  [16:11:40.573] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 63 structureChanged: false Elapsed: 3.981510043144226ms
Info 458  [16:11:40.573] Different program with same set of files:: structureIsReused:: 2
Info 459  [16:11:42.627] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 460  [16:11:42.634] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 64 structureChanged: false Elapsed: 6.629245042800903ms
